title,Genre,rating
Son in Law (1993),Comedy|Drama|Romance,2.736842105263158
So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3461538461538463
Striking Distance (1993),Action|Crime,2.611111111111111
Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1.7352941176470589
Surviving the Game (1994),Action|Adventure|Thriller,3.0
Terminal Velocity (1994),Action|Mystery|Thriller,3.0
Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,4.125
Threesome (1994),Comedy|Romance,3.272727272727273
"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.65
"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.14
Tombstone (1993),Action|Drama|Western,3.482456140350877
Trial by Jury (1994),Crime|Drama|Thriller,3.0
True Romance (1993),Crime|Thriller,3.8857142857142857
"War Room, The (1993)",Documentary,3.9
"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.6666666666666665
"Paris, France (1993)",Comedy,5.0
Killer (Bulletproof Heart) (1994),Drama|Thriller,3.0
Welcome to the Dollhouse (1995),Comedy|Drama,3.716666666666667
Germinal (1993),Drama|Romance,3.0
Chasers (1994),Comedy,3.0
Cronos (1993),Drama|Horror,4.5
Kika (1993),Comedy|Drama,4.0
Bhaji on the Beach (1993),Comedy|Drama,3.5
Little Big League (1994),Comedy|Drama,2.5
"Wedding Gift, The (1994)",Drama|Romance,4.0
"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1.0
Spanking the Monkey (1994),Comedy|Drama,3.3333333333333335
"Little Rascals, The (1994)",Children|Comedy,3.5714285714285716
Andre (1994),Adventure|Children|Drama,2.0
Princess Caraboo (1994),Drama,3.0
"Celluloid Closet, The (1995)",Documentary,4.235294117647059
Métisse (Café au Lait) (1993),Comedy|Drama,4.0
"Brady Bunch Movie, The (1995)",Comedy,3.073170731707317
Home Alone (1990),Children|Comedy,3.112403100775194
Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.3253968253968256
Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.6744186046511627
Terminator 2: Judgment Day (1991),Action|Sci-Fi,4.006329113924051
Dances with Wolves (1990),Adventure|Drama|Western,3.717821782178218
Batman (1989),Action|Crime|Thriller,3.3979591836734695
"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.1381578947368425
Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.6619718309859155
Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.75
Pinocchio (1940),Animation|Children|Fantasy|Musical,3.5833333333333335
Pretty Woman (1990),Comedy|Romance,3.360544217687075
"Wild Bunch, The (1969)",Adventure|Western,4.035714285714286
Love and a .45 (1994),Action|Comedy|Crime,4.0
"Bye Bye, Love (1995)",Comedy,3.0
One Fine Day (1996),Drama|Romance,3.3421052631578947
Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2.75
Fargo (1996),Comedy|Crime|Drama|Thriller,4.256696428571429
Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.107142857142857
Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.3484848484848486
Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,3.0
"Pallbearer, The (1996)",Comedy,2.6666666666666665
Jane Eyre (1996),Drama|Romance,3.5
Loaded (1994),Drama|Thriller,1.5
Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.5
"Aristocats, The (1970)",Animation|Children,3.4642857142857144
"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,1.0
Ed (1996),Comedy,2.125
Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,3.25
My Favorite Season (1993),Drama,3.3333333333333335
"Thin Line Between Love and Hate, A (1996)",Comedy,2.0
"Last Supper, The (1995)",Drama|Thriller,3.3333333333333335
Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.88
Carried Away (1996),Drama|Romance,3.5
All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,3.25
Land and Freedom (Tierra y libertad) (1995),Drama|War,4.5
Denise Calls Up (1995),Comedy,4.0
"Family Thing, A (1996)",Comedy|Drama,3.857142857142857
Sgt. Bilko (1996),Comedy,2.7586206896551726
Jack and Sarah (1995),Romance,4.0
Girl 6 (1996),Comedy|Drama,3.2
Diabolique (1996),Drama|Thriller,3.3333333333333335
Courage Under Fire (1996),Action|Crime|Drama|War,3.629032258064516
Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,3.5327380952380953
Moll Flanders (1996),Drama,3.1875
"Superweib, Das (1996)",Comedy,1.0
Dragonheart (1996),Action|Adventure|Fantasy,3.1129032258064515
Eddie (1996),Comedy,3.0
Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,4.25
James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,3.6320754716981134
Fear (1996),Thriller,3.111111111111111
Kids in the Hall: Brain Candy (1996),Comedy,3.411764705882353
Faithful (1996),Comedy,3.5
Underground (1995),Comedy|Drama|War,3.4
Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,3.6666666666666665
Song of the Little Road (Pather Panchali) (1955),Drama,4.0
"World of Apu, The (Apur Sansar) (1959)",Drama,3.1666666666666665
Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,4.03030303030303
Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.68
Barbarella (1968),Adventure|Comedy|Sci-Fi,2.6904761904761907
Some Folks Call It a Sling Blade (1993),Drama|Thriller,3.8333333333333335
"Run of the Country, The (1995)",Drama,4.0
"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,3.9166666666666665
Coup de torchon (Clean Slate) (1981),Crime,3.0
It's My Party (1996),Drama,3.125
Country Life (1994),Drama|Romance,3.0
Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.45
"Promise, The (Versprechen, Das) (1995)",Drama|Romance,4.0
Mrs. Winterbourne (1996),Comedy|Romance,3.357142857142857
Solo (1996),Action|Sci-Fi|Thriller,2.0
"Substitute, The (1996)",Action|Crime|Drama,2.85
True Crime (1996),Mystery|Thriller,4.0
Butterfly Kiss (1995),Drama|Thriller,2.0
Feeling Minnesota (1996),Drama|Romance,3.3333333333333335
Delta of Venus (1995),Drama,3.0
Angus (1995),Comedy,3.142857142857143
Faces (1968),Drama,5.0
Boys (1996),Drama,3.0
"Quest, The (1996)",Action|Adventure,3.0
Cosi (1996),Comedy,2.8333333333333335
Mulholland Falls (1996),Crime|Drama|Thriller,3.111111111111111
"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.401639344262295
Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,2.875
Celtic Pride (1996),Comedy,1.5
Flipper (1996),Adventure|Children,3.2222222222222223
Dead Man (1995),Drama|Mystery|Western,3.5454545454545454
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,2.6666666666666665
"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,3.0
Multiplicity (1996),Comedy,2.8088235294117645
Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.0
Halfmoon (Paul Bowles - Halbmond) (1995),Drama,4.0
"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,4.0
"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.111111111111111
"Great White Hype, The (1996)",Comedy,2.375
Last Dance (1996),Drama,3.0
Cold Comfort Farm (1995),Comedy,3.96875
Heaven's Prisoners (1996),Crime|Thriller,2.75
"Rock, The (1996)",Action|Adventure|Thriller,3.737037037037037
Cemetery Man (Dellamorte Dellamore) (1994),Horror,4.125
Twister (1996),Action|Adventure|Romance|Thriller,3.25
Barb Wire (1996),Action|Sci-Fi,2.3666666666666667
Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,4.148148148148148
Thinner (1996),Horror|Thriller,2.75
Spy Hard (1996),Comedy,2.6818181818181817
Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,4.193548387096774
Force of Evil (1948),Film-Noir,2.0
"Stupids, The (1996)",Comedy,2.75
"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.272727272727273
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,4.20952380952381
"Month by the Lake, A (1995)",Comedy|Drama|Romance,3.5
Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,3.6666666666666665
Kim (1950),Children|Drama,2.0
Carmen Miranda: Bananas Is My Business (1994),Documentary,3.0
Ashes of Time (Dung che sai duk) (1994),Drama,4.0
Maya Lin: A Strong Clear Vision (1994),Documentary,5.0
Stalingrad (1993),Drama|War,3.3333333333333335
"Phantom, The (1996)",Action|Adventure,3.111111111111111
Striptease (1996),Comedy|Crime,2.4615384615384617
Heavy (1995),Drama|Romance,5.0
Jack (1996),Comedy|Drama,2.8055555555555554
I Shot Andy Warhol (1996),Drama,4.222222222222222
"Grass Harp, The (1995)",Comedy|Drama,4.0
Marlene Dietrich: Shadow and Light (1996),Documentary,3.0
Spirits of the Dead (1968),Horror|Mystery,2.0
Trainspotting (1996),Comedy|Crime|Drama,4.141129032258065
'Til There Was You (1997),Drama|Romance,2.625
Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.4839449541284404
Stealing Beauty (1996),Drama,3.75
"Fan, The (1996)",Drama|Thriller,3.3333333333333335
"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,3.357142857142857
"Cable Guy, The (1996)",Comedy|Thriller,2.5508474576271185
Kingpin (1996),Comedy,3.3333333333333335
Eraser (1996),Action|Drama|Thriller,3.108695652173913
"Gate of Heavenly Peace, The (1995)",Documentary,4.5
"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,3.0808823529411766
My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,4.0
Daylight (1996),Action|Adventure|Drama|Thriller,3.4166666666666665
"Frighteners, The (1996)",Comedy|Horror|Thriller,3.2291666666666665
Lone Star (1996),Drama|Mystery|Western,4.071428571428571
Harriet the Spy (1996),Children|Comedy,3.2083333333333335
Phenomenon (1996),Drama|Romance,3.326388888888889
Walking and Talking (1996),Comedy|Drama|Romance,4.25
She's the One (1996),Comedy|Romance,2.892857142857143
"Time to Kill, A (1996)",Drama|Thriller,3.7653061224489797
American Buffalo (1996),Crime|Drama,2.888888888888889
Alaska (1996),Adventure|Children,3.25
Fled (1996),Action|Adventure,2.75
Kazaam (1996),Children|Comedy|Fantasy,2.0
Larger Than Life (1996),Comedy,2.6666666666666665
Two Deaths (1995),Drama,3.0
"Very Brady Sequel, A (1996)",Comedy,2.607142857142857
"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,5.0
Kaspar Hauser (1993),Drama|Mystery,3.0
"Adventures of Pinocchio, The (1996)",Adventure|Children,3.375
Joe's Apartment (1996),Comedy|Fantasy|Musical,1.0
"First Wives Club, The (1996)",Comedy,3.1346153846153846
Stonewall (1995),Drama,3.5
Ransom (1996),Crime|Thriller,3.5657894736842106
High School High (1996),Comedy,2.625
Phat Beach (1996),Comedy,3.0
Foxfire (1996),Drama,3.1666666666666665
Chain Reaction (1996),Action|Adventure|Thriller,2.576923076923077
Matilda (1996),Children|Comedy|Fantasy,3.6666666666666665
Emma (1996),Comedy|Drama|Romance,3.817073170731707
"Crow: City of Angels, The (1996)",Action|Thriller,3.272727272727273
House Arrest (1996),Children|Comedy,3.5
"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,3.7142857142857144
Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.3333333333333335
"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,3.0
"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,5.0
Flirt (1995),Drama,4.0
"Spitfire Grill, The (1996)",Drama,3.4545454545454546
Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.6964285714285716
Cyclo (Xich lo) (1995),Crime|Drama,4.5
Basquiat (1996),Drama,3.0
Tin Cup (1996),Comedy|Drama|Romance,3.2596153846153846
"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,4.0
"Godfather, The (1972)",Crime|Drama,4.4875
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,3.5
"Wife, The (1995)",Comedy|Drama,3.5
Small Faces (1996),Drama,4.0
Bound (1996),Crime|Drama|Romance|Thriller,3.8703703703703702
Carpool (1996),Comedy|Crime,3.0
Kansas City (1996),Crime|Drama|Musical|Thriller,2.75
Gone Fishin' (1997),Comedy,1.6666666666666667
Vive L'Amour (Ai qing wan sui) (1994),Drama,5.0
Nothing to Lose (1994),Action|Crime|Drama,4.0
Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,5.0
"Relic, The (1997)",Horror|Thriller,3.3
"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.38
First Kid (1996),Children|Comedy,3.0
"Trigger Effect, The (1996)",Drama|Thriller,2.6666666666666665
Bogus (1996),Children|Drama|Fantasy,2.0
Bulletproof (1996),Action|Comedy|Crime,1.5
Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,3.6666666666666665
1-900 (06) (1994),Drama|Romance,4.0
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.2222222222222223
Twelfth Night (1996),Comedy|Drama|Romance,3.7857142857142856
Mother Night (1996),Drama,4.666666666666667
Wild Reeds (Les roseaux sauvages) (1994),Drama,3.6666666666666665
For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.625
"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.351351351351352
Singin' in the Rain (1952),Comedy|Musical|Romance,4.1953125
"American in Paris, An (1951)",Musical|Romance,3.9545454545454546
Funny Face (1957),Comedy|Musical,3.9166666666666665
Breakfast at Tiffany's (1961),Drama|Romance,3.590909090909091
Vertigo (1958),Drama|Mystery|Romance|Thriller,4.22463768115942
Rear Window (1954),Mystery|Thriller,4.315217391304348
It Happened One Night (1934),Comedy|Romance,4.38
Gaslight (1944),Drama|Thriller,3.6538461538461537
"Gay Divorcee, The (1934)",Comedy|Musical|Romance,4.090909090909091
North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.2701149425287355
"Apartment, The (1960)",Comedy|Drama|Romance,3.803030303030303
Some Like It Hot (1959),Comedy|Crime,3.946969696969697
Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4.111111111111111
Casablanca (1942),Drama|Romance,4.235042735042735
"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.387096774193548
My Fair Lady (1964),Comedy|Drama|Musical|Romance,3.6470588235294117
Sabrina (1954),Comedy|Romance,3.891304347826087
Roman Holiday (1953),Comedy|Drama|Romance,4.019230769230769
"Little Princess, The (1939)",Children|Drama,3.6875
Meet Me in St. Louis (1944),Musical,3.5714285714285716
"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.9572649572649574
Gone with the Wind (1939),Drama|Romance|War,4.044117647058823
My Favorite Year (1982),Comedy,3.9
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.294871794871795
Citizen Kane (1941),Drama|Mystery,4.2
2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,3.886178861788618
All About Eve (1950),Drama,4.434210526315789
"Women, The (1939)",Comedy,4.5
Rebecca (1940),Drama|Mystery|Romance|Thriller,4.173913043478261
Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,3.8
Notorious (1946),Film-Noir|Romance|Thriller,4.119047619047619
Spellbound (1945),Mystery|Romance|Thriller,3.8125
"Affair to Remember, An (1957)",Drama|Romance,3.59375
To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,3.9655172413793105
Father of the Bride (1950),Comedy,3.5833333333333335
"Band Wagon, The (1953)",Comedy|Musical,4.083333333333333
Ninotchka (1939),Comedy|Romance,3.6923076923076925
Love in the Afternoon (1957),Comedy|Romance,3.8
Gigi (1958),Musical,3.8181818181818183
"Reluctant Debutante, The (1958)",Comedy|Drama,4.0
"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,3.9722222222222223
"Mark of Zorro, The (1940)",Adventure,3.875
Laura (1944),Crime|Film-Noir|Mystery,3.8846153846153846
"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,4.0
Lost Horizon (1937),Drama,3.0
Top Hat (1935),Comedy|Musical|Romance,4.0
To Be or Not to Be (1942),Comedy|Drama|War,4.3
My Man Godfrey (1936),Comedy|Romance,3.6818181818181817
Giant (1956),Drama|Romance|Western,3.590909090909091
East of Eden (1955),Drama,3.59375
"Thin Man, The (1934)",Comedy|Crime,4.205882352941177
His Girl Friday (1940),Comedy|Romance,4.211538461538462
Around the World in 80 Days (1956),Adventure|Comedy,3.357142857142857
It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,4.152777777777778
Mr. Smith Goes to Washington (1939),Drama,4.225806451612903
Bringing Up Baby (1938),Comedy|Romance,4.066666666666666
Penny Serenade (1941),Drama|Romance,3.1666666666666665
"Scarlet Letter, The (1926)",Drama,4.0
Angel on My Shoulder (1946),Crime|Drama,2.5
Little Lord Fauntleroy (1936),Drama,5.0
They Made Me a Criminal (1939),Crime|Drama,3.0
"Inspector General, The (1949)",Musical,3.0
Angel and the Badman (1947),Romance|Western,2.5
"39 Steps, The (1935)",Drama|Mystery|Thriller,3.84375
A Walk in the Sun (1945),Drama|War,4.0
Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,4.111111111111111
"African Queen, The (1951)",Adventure|Comedy|Romance|War,4.42
Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,3.5
Cat on a Hot Tin Roof (1958),Drama,3.7941176470588234
"Last Time I Saw Paris, The (1954)",Drama,2.5
Meet John Doe (1941),Comedy|Drama,4.285714285714286
"Farewell to Arms, A (1932)",Romance|War,3.0
"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,1.0
Dangerous Ground (1997),Drama,1.0
Picnic (1955),Drama,3.0
"Pompatus of Love, The (1996)",Comedy|Drama,4.5
Fly Away Home (1996),Adventure|Children,3.5357142857142856
Bliss (1997),Drama|Romance,3.0
Grace of My Heart (1996),Comedy|Drama,3.75
Maximum Risk (1996),Action|Adventure|Thriller,2.5
Michael Collins (1996),Drama,3.5
"Rich Man's Wife, The (1996)",Thriller,2.5
Big Night (1996),Comedy|Drama,4.25
Last Man Standing (1996),Action|Crime|Drama|Thriller,3.25
Caught (1996),Drama|Thriller,2.6666666666666665
Set It Off (1996),Action|Crime,3.6666666666666665
2 Days in the Valley (1996),Crime|Film-Noir,3.34375
Extreme Measures (1996),Drama|Thriller,3.0
"Glimmer Man, The (1996)",Action|Thriller,2.5
D3: The Mighty Ducks (1996),Children|Comedy,2.5
"Chamber, The (1996)",Drama,3.0
"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,2.727272727272727
"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,3.5
Escape to Witch Mountain (1975),Adventure|Children|Fantasy,3.25
"Love Bug, The (1969)",Children|Comedy,3.0294117647058822
Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,3.611111111111111
Old Yeller (1957),Children|Drama,3.6052631578947367
"Parent Trap, The (1961)",Children|Comedy|Romance,3.380952380952381
Pollyanna (1960),Children|Comedy|Drama,3.3
Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.260869565217391
"Shaggy Dog, The (1959)",Children|Comedy,3.1
Swiss Family Robinson (1960),Adventure|Children,3.264705882352941
That Darn Cat! (1965),Children|Comedy|Mystery,3.4
"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,3.6621621621621623
Cool Runnings (1993),Comedy,3.3275862068965516
Angels in the Outfield (1994),Children|Comedy,3.1785714285714284
Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,3.5636363636363635
Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,4.088235294117647
"Three Caballeros, The (1945)",Animation|Children|Musical,3.25
"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.5961538461538463
So Dear to My Heart (1949),Children|Drama,2.5
